system,sample_idx,latency_ms
Proposed_Edge_BC,776,130.1
Proposed_Edge_BC,777,102.8
Proposed_Edge_BC,778,106.5
Proposed_Edge_BC,779,114.6
Proposed_Edge_BC,780,98.5
Proposed_Edge_BC,781,93.3
Proposed_Edge_BC,782,76.2
Proposed_Edge_BC,783,125.7
Proposed_Edge_BC,784,97.9
Proposed_Edge_BC,785,123.6
Proposed_Edge_BC,786,103.4
Proposed_Edge_BC,787,107.7
Proposed_Edge_BC,788,100.0
Proposed_Edge_BC,789,163.2
Proposed_Edge_BC,790,127.8
Proposed_Edge_BC,791,107.2
Proposed_Edge_BC,792,138.0
Proposed_Edge_BC,793,98.7
Proposed_Edge_BC,794,104.5
Proposed_Edge_BC,795,110.0
Proposed_Edge_BC,796,90.4
Proposed_Edge_BC,797,113.3
Proposed_Edge_BC,798,98.3
Proposed_Edge_BC,799,131.9
Proposed_Edge_BC,800,109.0
Proposed_Edge_BC,801,94.9
Proposed_Edge_BC,802,82.3
Proposed_Edge_BC,803,104.3
Proposed_Edge_BC,804,91.8
Proposed_Edge_BC,805,129.8
Proposed_Edge_BC,806,118.4
Proposed_Edge_BC,807,100.9
Proposed_Edge_BC,808,117.5
Proposed_Edge_BC,809,113.9
Proposed_Edge_BC,810,86.7
Proposed_Edge_BC,811,122.1
Proposed_Edge_BC,812,132.3
Proposed_Edge_BC,813,135.0
Proposed_Edge_BC,814,119.3
Proposed_Edge_BC,815,106.0
Proposed_Edge_BC,816,119.5
Proposed_Edge_BC,817,116.3
Proposed_Edge_BC,818,70.0
Proposed_Edge_BC,819,119.1
Proposed_Edge_BC,820,113.7
Proposed_Edge_BC,821,98.5
Proposed_Edge_BC,822,91.3
Proposed_Edge_BC,823,124.0
Proposed_Edge_BC,824,101.4
Proposed_Edge_BC,825,105.3
Proposed_Edge_BC,826,84.6
Proposed_Edge_BC,827,114.8
Proposed_Edge_BC,828,122.7
Proposed_Edge_BC,829,124.9
Proposed_Edge_BC,830,107.4
Proposed_Edge_BC,831,105.6
Proposed_Edge_BC,832,94.9
Proposed_Edge_BC,833,114.0
Proposed_Edge_BC,834,96.2
Proposed_Edge_BC,835,73.3
Proposed_Edge_BC,836,144.6
Proposed_Edge_BC,837,115.0
Proposed_Edge_BC,838,96.0
Proposed_Edge_BC,839,98.9
Proposed_Edge_BC,840,126.0
Proposed_Edge_BC,841,116.6
Proposed_Edge_BC,842,131.4
Proposed_Edge_BC,843,126.2
Proposed_Edge_BC,844,128.9
Proposed_Edge_BC,845,99.3
Proposed_Edge_BC,846,100.4
Proposed_Edge_BC,847,124.8
Proposed_Edge_BC,848,110.2
Proposed_Edge_BC,849,108.2
Proposed_Edge_BC,850,74.9
Proposed_Edge_BC,851,133.2
Proposed_Edge_BC,852,124.5
Proposed_Edge_BC,853,154.1
Proposed_Edge_BC,854,116.5
Proposed_Edge_BC,855,105.7
Proposed_Edge_BC,856,102.9
Proposed_Edge_BC,857,68.3
Proposed_Edge_BC,858,118.3
Proposed_Edge_BC,859,102.5
Proposed_Edge_BC,860,93.2
Proposed_Edge_BC,861,122.7
Proposed_Edge_BC,862,149.5
Proposed_Edge_BC,863,102.2
Proposed_Edge_BC,864,106.4
Proposed_Edge_BC,865,132.5
Proposed_Edge_BC,866,108.5
Proposed_Edge_BC,867,122.0
Proposed_Edge_BC,868,93.7
Proposed_Edge_BC,869,120.4
Proposed_Edge_BC,870,127.0
Proposed_Edge_BC,871,107.3
Proposed_Edge_BC,872,78.3
Proposed_Edge_BC,873,126.0
Proposed_Edge_BC,874,141.6
Proposed_Edge_BC,875,102.4
Proposed_Edge_BC,876,109.3
Proposed_Edge_BC,877,120.1
Proposed_Edge_BC,878,122.3
Proposed_Edge_BC,879,112.7
Proposed_Edge_BC,880,140.0
Proposed_Edge_BC,881,109.5
Proposed_Edge_BC,882,107.3
Proposed_Edge_BC,883,118.4
Proposed_Edge_BC,884,113.4
Proposed_Edge_BC,885,71.8
Proposed_Edge_BC,886,109.4
Proposed_Edge_BC,887,139.7
Proposed_Edge_BC,888,137.0
Proposed_Edge_BC,889,111.9
Proposed_Edge_BC,890,119.5
Proposed_Edge_BC,891,95.3
Proposed_Edge_BC,892,98.5
Proposed_Edge_BC,893,84.1
Proposed_Edge_BC,894,103.8
Proposed_Edge_BC,895,125.7
Proposed_Edge_BC,896,87.2
Proposed_Edge_BC,897,104.1
Proposed_Edge_BC,898,107.5
Proposed_Edge_BC,899,100.8
Proposed_Edge_BC,900,105.5
Proposed_Edge_BC,901,119.1
Proposed_Edge_BC,902,131.2
Proposed_Edge_BC,903,107.9
Proposed_Edge_BC,904,90.8
Proposed_Edge_BC,905,78.3
Proposed_Edge_BC,906,117.6
Proposed_Edge_BC,907,122.1
Proposed_Edge_BC,908,84.2
Proposed_Edge_BC,909,115.4
Proposed_Edge_BC,910,116.2
Proposed_Edge_BC,911,117.6
Proposed_Edge_BC,912,126.7
Proposed_Edge_BC,913,135.7
Proposed_Edge_BC,914,106.5
Proposed_Edge_BC,915,83.1
Proposed_Edge_BC,916,134.5
Proposed_Edge_BC,917,99.1
Proposed_Edge_BC,918,85.8
Proposed_Edge_BC,919,103.5
Proposed_Edge_BC,920,119.2
Proposed_Edge_BC,921,113.3
Proposed_Edge_BC,922,125.0
Proposed_Edge_BC,923,112.2
Proposed_Edge_BC,924,77.2
Proposed_Edge_BC,925,103.3
Proposed_Edge_BC,926,103.2
Proposed_Edge_BC,927,151.8
Proposed_Edge_BC,928,116.9
Proposed_Edge_BC,929,92.5
Proposed_Edge_BC,930,122.2
Proposed_Edge_BC,931,120.4
Proposed_Edge_BC,932,94.3
Proposed_Edge_BC,933,91.8
Proposed_Edge_BC,934,131.4
Proposed_Edge_BC,935,95.1
Proposed_Edge_BC,936,109.6
Proposed_Edge_BC,937,99.8
Proposed_Edge_BC,938,132.1
Proposed_Edge_BC,939,106.8
Proposed_Edge_BC,940,119.5
Proposed_Edge_BC,941,108.0
Proposed_Edge_BC,942,116.1
Proposed_Edge_BC,943,131.4
Proposed_Edge_BC,944,96.7
Proposed_Edge_BC,945,152.3
Proposed_Edge_BC,946,102.6
Proposed_Edge_BC,947,102.2
Proposed_Edge_BC,948,127.0
Proposed_Edge_BC,949,110.6
Proposed_Edge_BC,950,89.6
Proposed_Edge_BC,951,101.4
Proposed_Edge_BC,952,78.6
Proposed_Edge_BC,953,132.5
Proposed_Edge_BC,954,105.4
Proposed_Edge_BC,955,117.5
Proposed_Edge_BC,956,134.9
Proposed_Edge_BC,957,134.2
Proposed_Edge_BC,958,125.9
Proposed_Edge_BC,959,98.7
Proposed_Edge_BC,960,88.3
Proposed_Edge_BC,961,112.1
Proposed_Edge_BC,962,81.2
Proposed_Edge_BC,963,121.0
Proposed_Edge_BC,964,115.2
Proposed_Edge_BC,965,92.3
Proposed_Edge_BC,966,130.6
Proposed_Edge_BC,967,109.9
Proposed_Edge_BC,968,121.3
Proposed_Edge_BC,969,148.4
Proposed_Edge_BC,970,93.7
Proposed_Edge_BC,971,125.2
Proposed_Edge_BC,972,89.6
Proposed_Edge_BC,973,130.1
Proposed_Edge_BC,974,107.6
Proposed_Edge_BC,975,97.2
Proposed_Edge_BC,976,123.5
Proposed_Edge_BC,977,118.5
Proposed_Edge_BC,978,121.1
Proposed_Edge_BC,979,101.0
Proposed_Edge_BC,980,115.1
Proposed_Edge_BC,981,120.6
Proposed_Edge_BC,982,91.7
Proposed_Edge_BC,983,108.5
Proposed_Edge_BC,984,143.4
Proposed_Edge_BC,985,99.1
Proposed_Edge_BC,986,110.6
Proposed_Edge_BC,987,106.1
Proposed_Edge_BC,988,89.5
Proposed_Edge_BC,989,108.0
Proposed_Edge_BC,990,134.8
Proposed_Edge_BC,991,74.4
Proposed_Edge_BC,992,80.5
Proposed_Edge_BC,993,128.1
Proposed_Edge_BC,994,131.3
Proposed_Edge_BC,995,111.2
Proposed_Edge_BC,996,97.6
Proposed_Edge_BC,997,88.4
Proposed_Edge_BC,998,133.2
Proposed_Edge_BC,999,95.8
AEchain_reimpl,0,222.1
AEchain_reimpl,1,185.5
AEchain_reimpl,2,232.6
AEchain_reimpl,3,229.7
AEchain_reimpl,4,233.1
AEchain_reimpl,5,217.3
AEchain_reimpl,6,245.0
AEchain_reimpl,7,150.2
AEchain_reimpl,8,189.8
AEchain_reimpl,9,241.0
AEchain_reimpl,10,190.3
AEchain_reimpl,11,240.3
AEchain_reimpl,12,239.7
AEchain_reimpl,13,220.9
AEchain_reimpl,14,179.9
AEchain_reimpl,15,237.7
AEchain_reimpl,16,252.2
AEchain_reimpl,17,232.1
AEchain_reimpl,18,268.9
AEchain_reimpl,19,229.4
AEchain_reimpl,20,222.8
AEchain_reimpl,21,214.0
AEchain_reimpl,22,217.5
AEchain_reimpl,23,252.3
AEchain_reimpl,24,212.0
AEchain_reimpl,25,212.0
AEchain_reimpl,26,226.0
AEchain_reimpl,27,232.6
AEchain_reimpl,28,198.6
AEchain_reimpl,29,220.5
AEchain_reimpl,30,206.3
AEchain_reimpl,31,152.5
AEchain_reimpl,32,175.9
AEchain_reimpl,33,238.4
AEchain_reimpl,34,244.1
AEchain_reimpl,35,217.5
AEchain_reimpl,36,297.5
AEchain_reimpl,37,183.3
AEchain_reimpl,38,266.8
AEchain_reimpl,39,214.4
AEchain_reimpl,40,211.0
AEchain_reimpl,41,217.6
AEchain_reimpl,42,209.9
AEchain_reimpl,43,192.7
AEchain_reimpl,44,189.4
AEchain_reimpl,45,241.5
AEchain_reimpl,46,220.7
AEchain_reimpl,47,230.8
AEchain_reimpl,48,231.9
AEchain_reimpl,49,215.2
AEchain_reimpl,50,230.4
AEchain_reimpl,51,207.2
AEchain_reimpl,52,223.1
AEchain_reimpl,53,264.1
AEchain_reimpl,54,188.4
AEchain_reimpl,55,231.8
AEchain_reimpl,56,241.4
AEchain_reimpl,57,211.0
AEchain_reimpl,58,220.4
AEchain_reimpl,59,210.0
AEchain_reimpl,60,221.0
AEchain_reimpl,61,196.3
AEchain_reimpl,62,196.3
AEchain_reimpl,63,199.5
AEchain_reimpl,64,277.4
AEchain_reimpl,65,227.5
AEchain_reimpl,66,198.9
AEchain_reimpl,67,262.9
AEchain_reimpl,68,167.8
AEchain_reimpl,69,235.8
AEchain_reimpl,70,214.6
AEchain_reimpl,71,240.4
AEchain_reimpl,72,215.9
AEchain_reimpl,73,203.4
AEchain_reimpl,74,211.5
AEchain_reimpl,75,210.4
AEchain_reimpl,76,227.7
AEchain_reimpl,77,183.7
AEchain_reimpl,78,209.3
AEchain_reimpl,79,181.9
AEchain_reimpl,80,229.4
AEchain_reimpl,81,203.8
AEchain_reimpl,82,176.7
AEchain_reimpl,83,184.6
AEchain_reimpl,84,220.2
AEchain_reimpl,85,227.7
AEchain_reimpl,86,248.5
AEchain_reimpl,87,218.3
AEchain_reimpl,88,253.7
AEchain_reimpl,89,201.6
AEchain_reimpl,90,186.3
AEchain_reimpl,91,261.0
AEchain_reimpl,92,256.8
AEchain_reimpl,93,241.8
AEchain_reimpl,94,215.5
AEchain_reimpl,95,214.0
AEchain_reimpl,96,186.3
AEchain_reimpl,97,244.6
AEchain_reimpl,98,239.3
AEchain_reimpl,99,221.3
AEchain_reimpl,100,191.4
AEchain_reimpl,101,204.1
AEchain_reimpl,102,224.7
AEchain_reimpl,103,187.0
AEchain_reimpl,104,231.6
AEchain_reimpl,105,221.8
AEchain_reimpl,106,264.3
AEchain_reimpl,107,259.6
AEchain_reimpl,108,203.6
AEchain_reimpl,109,224.7
AEchain_reimpl,110,184.3
AEchain_reimpl,111,234.6
AEchain_reimpl,112,224.6
AEchain_reimpl,113,208.5
AEchain_reimpl,114,213.4
AEchain_reimpl,115,206.6
AEchain_reimpl,116,226.8
AEchain_reimpl,117,233.1
AEchain_reimpl,118,222.9
AEchain_reimpl,119,245.3
AEchain_reimpl,120,214.5
AEchain_reimpl,121,222.5
AEchain_reimpl,122,199.2
AEchain_reimpl,123,206.4
AEchain_reimpl,124,238.9
AEchain_reimpl,125,260.7
AEchain_reimpl,126,250.2
AEchain_reimpl,127,201.2
AEchain_reimpl,128,225.1
AEchain_reimpl,129,198.4
AEchain_reimpl,130,194.2
AEchain_reimpl,131,192.1
AEchain_reimpl,132,259.5
AEchain_reimpl,133,214.3
AEchain_reimpl,134,203.1
AEchain_reimpl,135,229.3
AEchain_reimpl,136,235.7
AEchain_reimpl,137,255.1
AEchain_reimpl,138,235.9
AEchain_reimpl,139,238.7
AEchain_reimpl,140,207.5
AEchain_reimpl,141,186.3
AEchain_reimpl,142,206.3
AEchain_reimpl,143,220.9
AEchain_reimpl,144,245.4
AEchain_reimpl,145,250.0
AEchain_reimpl,146,254.8
AEchain_reimpl,147,182.0
AEchain_reimpl,148,221.2
AEchain_reimpl,149,209.9
AEchain_reimpl,150,221.4
AEchain_reimpl,151,199.3
AEchain_reimpl,152,233.6
AEchain_reimpl,153,244.1
AEchain_reimpl,154,208.3
AEchain_reimpl,155,216.2
AEchain_reimpl,156,230.6
AEchain_reimpl,157,201.0
AEchain_reimpl,158,189.2
AEchain_reimpl,159,257.7
AEchain_reimpl,160,248.2
AEchain_reimpl,161,247.3
AEchain_reimpl,162,219.9
AEchain_reimpl,163,145.9
AEchain_reimpl,164,249.9
AEchain_reimpl,165,232.4
AEchain_reimpl,166,189.1
AEchain_reimpl,167,209.9
AEchain_reimpl,168,208.8
AEchain_reimpl,169,222.3
AEchain_reimpl,170,228.4
AEchain_reimpl,171,198.5
AEchain_reimpl,172,214.7
AEchain_reimpl,173,214.6
AEchain_reimpl,174,269.1
AEchain_reimpl,175,273.0
AEchain_reimpl,176,256.1
AEchain_reimpl,177,270.2
AEchain_reimpl,178,217.6
AEchain_reimpl,179,220.1
AEchain_reimpl,180,259.4
AEchain_reimpl,181,207.0
AEchain_reimpl,182,194.1
AEchain_reimpl,183,196.5
AEchain_reimpl,184,234.1
AEchain_reimpl,185,245.1
AEchain_reimpl,186,236.6
AEchain_reimpl,187,178.3
AEchain_reimpl,188,267.3
AEchain_reimpl,189,179.9
AEchain_reimpl,190,184.3
AEchain_reimpl,191,236.4
AEchain_reimpl,192,216.2
AEchain_reimpl,193,224.7
AEchain_reimpl,194,239.2
AEchain_reimpl,195,191.5
AEchain_reimpl,196,204.8
AEchain_reimpl,197,219.6
AEchain_reimpl,198,225.9
AEchain_reimpl,199,192.9
AEchain_reimpl,200,219.1
AEchain_reimpl,201,220.3
AEchain_reimpl,202,215.0
AEchain_reimpl,203,207.7
AEchain_reimpl,204,238.2
AEchain_reimpl,205,211.8
AEchain_reimpl,206,182.5
AEchain_reimpl,207,259.0
AEchain_reimpl,208,206.8
AEchain_reimpl,209,256.4
AEchain_reimpl,210,219.7
AEchain_reimpl,211,218.9
AEchain_reimpl,212,240.6
AEchain_reimpl,213,204.6
AEchain_reimpl,214,176.6
AEchain_reimpl,215,226.5
AEchain_reimpl,216,227.1
AEchain_reimpl,217,237.3
AEchain_reimpl,218,233.0
AEchain_reimpl,219,226.1
AEchain_reimpl,220,178.6
AEchain_reimpl,221,248.8
AEchain_reimpl,222,204.2
AEchain_reimpl,223,198.2
AEchain_reimpl,224,235.0
AEchain_reimpl,225,241.0
AEchain_reimpl,226,229.8
AEchain_reimpl,227,226.0
AEchain_reimpl,228,172.1
AEchain_reimpl,229,262.8
AEchain_reimpl,230,218.2
AEchain_reimpl,231,230.3
AEchain_reimpl,232,186.1
AEchain_reimpl,233,192.8
AEchain_reimpl,234,208.5
AEchain_reimpl,235,202.2
AEchain_reimpl,236,228.1
AEchain_reimpl,237,269.8
AEchain_reimpl,238,182.8
AEchain_reimpl,239,186.4
AEchain_reimpl,240,220.1
AEchain_reimpl,241,278.1
AEchain_reimpl,242,215.2
AEchain_reimpl,243,198.3
AEchain_reimpl,244,210.1
AEchain_reimpl,245,266.0
AEchain_reimpl,246,241.0
AEchain_reimpl,247,261.0
AEchain_reimpl,248,236.4
AEchain_reimpl,249,194.1
AEchain_reimpl,250,233.3
AEchain_reimpl,251,212.1
AEchain_reimpl,252,209.0
AEchain_reimpl,253,247.8
AEchain_reimpl,254,195.8
AEchain_reimpl,255,214.4
AEchain_reimpl,256,216.1
AEchain_reimpl,257,211.6
AEchain_reimpl,258,227.8
AEchain_reimpl,259,194.8
AEchain_reimpl,260,231.0
AEchain_reimpl,261,217.9
AEchain_reimpl,262,179.0
AEchain_reimpl,263,215.5
AEchain_reimpl,264,205.7
AEchain_reimpl,265,228.2
AEchain_reimpl,266,180.9
AEchain_reimpl,267,223.8
AEchain_reimpl,268,200.6
AEchain_reimpl,269,264.6
AEchain_reimpl,270,231.4
AEchain_reimpl,271,197.2
AEchain_reimpl,272,226.6
AEchain_reimpl,273,198.1
AEchain_reimpl,274,210.2
AEchain_reimpl,275,184.2
AEchain_reimpl,276,202.1
AEchain_reimpl,277,267.9
AEchain_reimpl,278,233.6
AEchain_reimpl,279,209.4
AEchain_reimpl,280,229.6
AEchain_reimpl,281,167.7
AEchain_reimpl,282,201.9
AEchain_reimpl,283,208.7
AEchain_reimpl,284,243.3
AEchain_reimpl,285,241.3
AEchain_reimpl,286,231.4
AEchain_reimpl,287,239.4
AEchain_reimpl,288,260.8
AEchain_reimpl,289,245.4
AEchain_reimpl,290,231.7
AEchain_reimpl,291,216.4
AEchain_reimpl,292,229.8
AEchain_reimpl,293,250.7
AEchain_reimpl,294,187.4
AEchain_reimpl,295,227.5
AEchain_reimpl,296,238.1
AEchain_reimpl,297,270.6
AEchain_reimpl,298,245.7
AEchain_reimpl,299,221.0
AEchain_reimpl,300,247.3
AEchain_reimpl,301,187.4
AEchain_reimpl,302,179.4
AEchain_reimpl,303,244.4
AEchain_reimpl,304,238.7
AEchain_reimpl,305,299.2
AEchain_reimpl,306,270.1
AEchain_reimpl,307,194.7
AEchain_reimpl,308,212.7
AEchain_reimpl,309,201.4
AEchain_reimpl,310,227.6
AEchain_reimpl,311,248.9
AEchain_reimpl,312,234.7
AEchain_reimpl,313,221.6
AEchain_reimpl,314,239.4
AEchain_reimpl,315,207.6
AEchain_reimpl,316,181.2
AEchain_reimpl,317,235.0
AEchain_reimpl,318,227.6
AEchain_reimpl,319,228.4
AEchain_reimpl,320,232.4
AEchain_reimpl,321,157.0
AEchain_reimpl,322,205.5
AEchain_reimpl,323,218.8
AEchain_reimpl,324,232.6
AEchain_reimpl,325,251.5
AEchain_reimpl,326,239.1
AEchain_reimpl,327,220.3
AEchain_reimpl,328,243.4
AEchain_reimpl,329,245.6
AEchain_reimpl,330,197.4
AEchain_reimpl,331,235.5
AEchain_reimpl,332,176.2
AEchain_reimpl,333,244.4
AEchain_reimpl,334,157.7
AEchain_reimpl,335,230.8
AEchain_reimpl,336,198.4
AEchain_reimpl,337,203.2
AEchain_reimpl,338,230.3
AEchain_reimpl,339,241.3
AEchain_reimpl,340,257.4
AEchain_reimpl,341,259.3
AEchain_reimpl,342,246.8
AEchain_reimpl,343,227.4
AEchain_reimpl,344,239.9
AEchain_reimpl,345,213.7
AEchain_reimpl,346,205.9
AEchain_reimpl,347,230.7
AEchain_reimpl,348,206.2
AEchain_reimpl,349,207.2
AEchain_reimpl,350,211.6
AEchain_reimpl,351,217.2
AEchain_reimpl,352,236.2
AEchain_reimpl,353,269.4
AEchain_reimpl,354,234.3
AEchain_reimpl,355,177.9
AEchain_reimpl,356,200.2
AEchain_reimpl,357,244.3
AEchain_reimpl,358,195.2
AEchain_reimpl,359,219.6
AEchain_reimpl,360,230.3
AEchain_reimpl,361,284.4
AEchain_reimpl,362,218.4
AEchain_reimpl,363,287.5
AEchain_reimpl,364,219.8
AEchain_reimpl,365,215.2
AEchain_reimpl,366,272.8
AEchain_reimpl,367,219.6
AEchain_reimpl,368,226.9
AEchain_reimpl,369,197.6
AEchain_reimpl,370,235.0
AEchain_reimpl,371,250.0
AEchain_reimpl,372,225.1
AEchain_reimpl,373,216.9
AEchain_reimpl,374,190.4
AEchain_reimpl,375,207.5
AEchain_reimpl,376,241.4
AEchain_reimpl,377,200.3
AEchain_reimpl,378,235.3
AEchain_reimpl,379,229.8
AEchain_reimpl,380,275.9
AEchain_reimpl,381,220.2
AEchain_reimpl,382,208.4
AEchain_reimpl,383,165.2
AEchain_reimpl,384,252.9
AEchain_reimpl,385,224.6
AEchain_reimpl,386,248.3
AEchain_reimpl,387,179.2
AEchain_reimpl,388,243.4
AEchain_reimpl,389,211.0
AEchain_reimpl,390,229.6
AEchain_reimpl,391,231.1
AEchain_reimpl,392,255.1
AEchain_reimpl,393,211.1
AEchain_reimpl,394,200.0
AEchain_reimpl,395,166.1
AEchain_reimpl,396,206.8
AEchain_reimpl,397,211.8
AEchain_reimpl,398,248.1
AEchain_reimpl,399,249.0
AEchain_reimpl,400,157.6
AEchain_reimpl,401,288.6
AEchain_reimpl,402,186.2
AEchain_reimpl,403,225.9
AEchain_reimpl,404,251.7
AEchain_reimpl,405,219.5
AEchain_reimpl,406,201.6
AEchain_reimpl,407,228.1
AEchain_reimpl,408,212.9
AEchain_reimpl,409,240.6
AEchain_reimpl,410,202.2
AEchain_reimpl,411,237.5
AEchain_reimpl,412,240.2
AEchain_reimpl,413,246.7
AEchain_reimpl,414,241.8
AEchain_reimpl,415,200.7
AEchain_reimpl,416,243.0
AEchain_reimpl,417,237.0
AEchain_reimpl,418,219.8
AEchain_reimpl,419,231.8
AEchain_reimpl,420,202.8
AEchain_reimpl,421,233.6
AEchain_reimpl,422,226.9
AEchain_reimpl,423,175.1
AEchain_reimpl,424,191.4
AEchain_reimpl,425,206.4
AEchain_reimpl,426,214.7
AEchain_reimpl,427,226.4
AEchain_reimpl,428,229.6
AEchain_reimpl,429,207.0
AEchain_reimpl,430,182.2
AEchain_reimpl,431,223.6
AEchain_reimpl,432,176.9
AEchain_reimpl,433,199.1
AEchain_reimpl,434,201.2
AEchain_reimpl,435,229.2
AEchain_reimpl,436,221.8
AEchain_reimpl,437,225.4
AEchain_reimpl,438,261.9
AEchain_reimpl,439,243.7
AEchain_reimpl,440,184.3
AEchain_reimpl,441,204.6
AEchain_reimpl,442,215.6
AEchain_reimpl,443,201.6
AEchain_reimpl,444,226.5
AEchain_reimpl,445,219.0
AEchain_reimpl,446,228.9
AEchain_reimpl,447,239.7
AEchain_reimpl,448,231.8
AEchain_reimpl,449,193.2
AEchain_reimpl,450,203.0
AEchain_reimpl,451,193.0
AEchain_reimpl,452,235.1
AEchain_reimpl,453,248.6
AEchain_reimpl,454,252.4
AEchain_reimpl,455,197.3
AEchain_reimpl,456,231.7
AEchain_reimpl,457,184.3
AEchain_reimpl,458,220.7
AEchain_reimpl,459,204.6
AEchain_reimpl,460,224.7
AEchain_reimpl,461,207.9
AEchain_reimpl,462,141.1
AEchain_reimpl,463,253.9
AEchain_reimpl,464,217.3
AEchain_reimpl,465,282.6
AEchain_reimpl,466,236.3
AEchain_reimpl,467,215.5
AEchain_reimpl,468,247.3
AEchain_reimpl,469,198.2
AEchain_reimpl,470,198.8
AEchain_reimpl,471,239.9
AEchain_reimpl,472,246.7
AEchain_reimpl,473,248.6
AEchain_reimpl,474,205.4
AEchain_reimpl,475,197.6
AEchain_reimpl,476,214.9
AEchain_reimpl,477,187.1
AEchain_reimpl,478,217.8
AEchain_reimpl,479,233.8
AEchain_reimpl,480,270.9
AEchain_reimpl,481,232.7
AEchain_reimpl,482,218.5
AEchain_reimpl,483,167.2
AEchain_reimpl,484,200.6
AEchain_reimpl,485,182.3
AEchain_reimpl,486,229.1
AEchain_reimpl,487,210.1
AEchain_reimpl,488,229.1
AEchain_reimpl,489,202.4
AEchain_reimpl,490,226.5
AEchain_reimpl,491,235.9
AEchain_reimpl,492,223.0
AEchain_reimpl,493,169.9
AEchain_reimpl,494,231.7
AEchain_reimpl,495,238.1
AEchain_reimpl,496,267.1
AEchain_reimpl,497,236.6
AEchain_reimpl,498,264.3
AEchain_reimpl,499,166.2
AEchain_reimpl,500,235.1
AEchain_reimpl,501,233.2
AEchain_reimpl,502,193.5
AEchain_reimpl,503,243.7
AEchain_reimpl,504,224.6
AEchain_reimpl,505,242.8
AEchain_reimpl,506,195.8
AEchain_reimpl,507,252.8
AEchain_reimpl,508,194.4
AEchain_reimpl,509,208.7
AEchain_reimpl,510,229.7
AEchain_reimpl,511,242.5
AEchain_reimpl,512,191.8
AEchain_reimpl,513,215.8
AEchain_reimpl,514,222.7
AEchain_reimpl,515,275.0
AEchain_reimpl,516,223.1
AEchain_reimpl,517,239.0
AEchain_reimpl,518,221.0
AEchain_reimpl,519,255.1
AEchain_reimpl,520,212.6
AEchain_reimpl,521,208.9
AEchain_reimpl,522,235.5
AEchain_reimpl,523,231.3
AEchain_reimpl,524,197.5
AEchain_reimpl,525,194.8
AEchain_reimpl,526,179.0
AEchain_reimpl,527,203.7
AEchain_reimpl,528,220.9
AEchain_reimpl,529,217.4
AEchain_reimpl,530,217.2
AEchain_reimpl,531,259.3
AEchain_reimpl,532,245.0
AEchain_reimpl,533,254.4
AEchain_reimpl,534,230.9
AEchain_reimpl,535,188.0
AEchain_reimpl,536,213.5
AEchain_reimpl,537,184.1
AEchain_reimpl,538,203.2
AEchain_reimpl,539,211.5
AEchain_reimpl,540,188.6
AEchain_reimpl,541,225.3
AEchain_reimpl,542,250.5
AEchain_reimpl,543,206.0
AEchain_reimpl,544,193.8
AEchain_reimpl,545,235.7
AEchain_reimpl,546,233.4
AEchain_reimpl,547,233.9
AEchain_reimpl,548,235.4
AEchain_reimpl,549,264.6
AEchain_reimpl,550,252.6
AEchain_reimpl,551,225.3
AEchain_reimpl,552,198.2
AEchain_reimpl,553,236.7
AEchain_reimpl,554,197.3
AEchain_reimpl,555,229.0
AEchain_reimpl,556,216.7
AEchain_reimpl,557,236.5
AEchain_reimpl,558,205.2
AEchain_reimpl,559,209.2
AEchain_reimpl,560,192.7
AEchain_reimpl,561,237.5
AEchain_reimpl,562,203.9
AEchain_reimpl,563,256.2
AEchain_reimpl,564,209.4
AEchain_reimpl,565,211.1
AEchain_reimpl,566,261.8
AEchain_reimpl,567,222.6
AEchain_reimpl,568,201.8
AEchain_reimpl,569,196.7
AEchain_reimpl,570,246.1
AEchain_reimpl,571,236.7
AEchain_reimpl,572,199.3
AEchain_reimpl,573,262.5
AEchain_reimpl,574,206.8
AEchain_reimpl,575,206.5
AEchain_reimpl,576,237.0
AEchain_reimpl,577,237.8
AEchain_reimpl,578,229.4
AEchain_reimpl,579,201.2
AEchain_reimpl,580,201.3
AEchain_reimpl,581,207.1
AEchain_reimpl,582,190.4
AEchain_reimpl,583,264.9
AEchain_reimpl,584,273.0
AEchain_reimpl,585,202.1
AEchain_reimpl,586,218.1
AEchain_reimpl,587,206.9
AEchain_reimpl,588,231.6
AEchain_reimpl,589,246.4
AEchain_reimpl,590,206.5
AEchain_reimpl,591,297.2
AEchain_reimpl,592,244.3
AEchain_reimpl,593,258.0
AEchain_reimpl,594,224.7
AEchain_reimpl,595,192.9
AEchain_reimpl,596,211.7
AEchain_reimpl,597,205.5
AEchain_reimpl,598,204.5
AEchain_reimpl,599,215.7
AEchain_reimpl,600,253.8
AEchain_reimpl,601,251.5
AEchain_reimpl,602,244.4
AEchain_reimpl,603,233.1
AEchain_reimpl,604,230.3
AEchain_reimpl,605,203.4
AEchain_reimpl,606,217.6
AEchain_reimpl,607,248.4
AEchain_reimpl,608,227.2
AEchain_reimpl,609,219.1
AEchain_reimpl,610,221.6
AEchain_reimpl,611,239.0
AEchain_reimpl,612,204.0
AEchain_reimpl,613,217.1
AEchain_reimpl,614,219.3
AEchain_reimpl,615,238.1
AEchain_reimpl,616,208.8
AEchain_reimpl,617,227.1
AEchain_reimpl,618,263.5
AEchain_reimpl,619,219.2
AEchain_reimpl,620,217.7
AEchain_reimpl,621,190.4
